district,total_enrolment,total_biometric,total_population,enrol_norm,bio_norm,demo_norm,governance_risk_score
Kushinagar,10611,147826.0,164256.0,0.2428640098885252,0.24403313512567643,0.3742387339459156,0.3199111112164975
Kushinagar *,6,79.0,137.0,0.00011445052303889029,0.0001304142551034895,0.00031213901806077365,0.2000355181076448
Lahaul and Spiti,3,47.0,59.0,4.578020921555612e-05,7.758822771979754e-05,0.00013442483259551566,0.20002246240825505
Lahul & Spiti,38,595.0,265.0,0.0008469338704877881,0.0009822339466655221,0.0006037725531832484,0.20061091261622468
Lahul and Spiti,32,765.0,216.0,0.0007095932428411197,0.0012628722171413856,0.000492131590519176,0.20069055986588918
Lakhimpur,7199,29772.0,34569.0,0.16476297296678646,0.049148015227102396,0.07876155996600646,0.26981208328435424
Lakhisarai,6155,49497.0,47939.0,0.14086570375626617,0.08171030866908126,0.1092235940643462,0.26718568615726973
Lakshadweep,203,4820.0,1159.0,0.004623801130771167,0.0079569203746686,0.002640650525054282,0.20450415849716508
Lalitpur,4753,75520.0,45714.0,0.10877377709616132,0.12466942462551299,0.10415418300460005,0.27254644408774975
Latehar,2609,43463.0,38251.0,0.05969739281708517,0.07174930088054385,0.08715058087476389,0.23514856130409884
Latur,7607,246741.0,122842.0,0.17410213564675991,0.40732333820873545,0.27988161501183617,0.37659386653983096
Lawngtlai,1642,13430.0,4327.0,0.03756266166136379,0.022170423367593214,0.00985858051933553,0.22192151790771572
Leh,331,5385.0,4599.0,0.007553734520566758,0.008889629920661911,0.01047830178147079,0.20448168542019732
Leh (ladakh),3,11.0,7.0,4.578020921555612e-05,1.8158946913144105e-05,1.5948708952010335e-05,0.20002238592066107
Leparada,3,36.0,22.0,4.578020921555612e-05,5.942928080665344e-05,5.012451384917534e-05,0.20003205889323905
Lohardaga,2959,39196.0,17093.0,0.0677089294298075,0.06470528029159966,0.03894446887381609,0.24517679011379967
Lohit,166,3891.0,1856.0,0.003776867260283379,0.006423314767185793,0.004228686259275883,0.2032343355591325
Longding,897,2599.0,1463.0,0.02050953372856914,0.00429046391156923,0.0033332801709701596,0.20925334302186133
Longleng,889,2674.0,803.0,0.020326412891706915,0.004414274913249758,0.0018295447554948997,0.20953036617088372
Lower Dibang Valley,109,2248.0,1114.0,0.00247213129764003,0.0037110284237043593,0.0025381231103627873,0.20196563926646519
Lower Siang,31,413.0,335.0,0.0006867031382333416,0.0006817859159207742,0.0007632596427033517,0.20039474369312096
Lower Subansiri,105,2680.0,1482.0,0.002380570879208918,0.004424179793384201,0.003376569523839902,0.20204658636426925
Lucknow,25514,217390.0,203035.0,0.5839952388582416,0.35887031540439973,0.4625923031530597,0.4846277610744446
Ludhiana,17614,190927.0,117309.0,0.40316341245679493,0.3151848415714423,0.2672752997787686,0.4338842416555412
Lunglei,726,15289.0,7283.0,0.01659532584063909,0.02523928539591457,0.01659349247107018,0.21341514600040745
MALDA,15,41.0,86.0,0.00032046146450889274,6.768334758535531e-05,0.00019594128141041267,0.20011606966855564
Madhepura,9027,117237.0,89654.0,0.20660608418980475,0.19353640538693415,0.20426650748336206,0.3192036943340232
Madhubani,25930,238135.0,177692.0,0.5935175223750773,0.3931164384692338,0.4048511415858029,0.5136833560205639
Madurai,9938,213798.0,103368.0,0.22745896948749056,0.35294059383058035,0.23551230670734344,0.38505736398575974
Mahabub Nagar,1511,13852.0,12405.0,0.034564057957744865,0.022867066603715652,0.028263390649955457,0.21731977169459313
Mahabubabad,1503,10180.0,22835.0,0.03438093712088264,0.016805279961437,0.05202696698845085,0.2100690934352377
Mahabubnagar,10175,195169.0,94548.0,0.23288392427953397,0.3221875918264929,0.21541693342781043,0.3789452197568487
Maharajganj,17871,103101.0,106177.0,0.40904616934099386,0.17020050779018822,0.2419122957710859,0.3833162116982557
Mahasamund,3361,99869.0,133336.0,0.07691075148213426,0.16486507902443534,0.30379100811789284,0.2359521305790493
Mahbubnagar,722,14739.0,9615.0,0.016503765422207977,0.024331338050257362,0.021906690939082766,0.2119527032011696
Mahendragarh,2754,48832.0,28153.0,0.06301645798521299,0.08061251778751391,0.06414342901799241,0.2446229045054923
Mahesana,6490,99913.0,49072.0,0.1485338887998718,0.1649377148120879,0.11180500652757873,0.3030276401392682
Mahisagar,2563,30952.0,7342.0,0.05864444800512738,0.051095974986876035,0.016727917303665695,0.24055058573606822
Mahoba,3020,46339.0,31407.0,0.06910522581088195,0.07649704009165316,0.07155730029368408,0.24392944630227725
Mahrajganj,19,25.0,42.0,0.000412021882940005,4.1270333893509334e-05,9.5692253712062e-05,0.200162178435991
Maihar,418,1521.0,3901.0,0.00954517362144345,0.0025108871140811077,0.008887987660256044,0.20304482676215863
Mainpuri,11726,73791.0,68167.0,0.26838647652619774,0.12181516833343789,0.15531080616166978,0.3250184967115203
Majuli,515,3382.0,3210.0,0.01176551376839792,0.005583050769113943,0.0073136222479933104,0.2054767013654061
Malappuram,14567,224009.0,147937.0,0.3334172637168952,0.36979704900604526,0.33705773660479327,0.41387417776821755
Malda,15815,95318.0,193585.0,0.3619841142674022,0.1573522274424609,0.44106154606784576,0.3195222274703761
Maldah,1756,14176.0,22021.0,0.04017213358665049,0.02340193013097553,0.05017235997603137,0.21539515349184415
Malerkotla,865,13787.0,14805.0,0.01977705038112024,0.022759763735592527,0.033731519433501854,0.21026842175998475
Malkangiri,2870,48236.0,20737.0,0.06567171011971525,0.07962863302749265,0.04724691107683404,0.24867075504351635
Mamit,171,10715.0,1799.0,0.0038913177833222695,0.0176884651067581,0.004098818200666656,0.20781214951589883
Mammit,79,2857.0,632.0,0.0017854281594066885,0.004716373757350246,0.0014399405796672188,0.20231273265076935
Mancherial,1094,12409.0,26264.0,0.025018884336301415,0.020484942931382293,0.05983955598794277,0.20623361970948495
Mandi,2514,63334.0,15911.0,0.05752283287934626,0.1045526130724608,0.03625141544791949,0.25757989529113895
Mandla,4911,62247.0,56298.0,0.11239041362419026,0.10275817895477102,0.12826863094003968,0.2604057108435766
Mandsaur,8276,92460.0,53250.0,0.18941561562936343,0.15263420287175491,0.12132410738493575,0.31255510592346025
Mandya,3594,65779.0,39571.0,0.08224414585574656,0.10858885172724601,0.09015805170571442,0.25830158869205416
Manendragarh–Chirmiri–Bharatpur,294,281.0,4788.0,0.00670680065007897,0.0004638785529630449,0.010908916923175069,0.2006864882965818
Mangan,3,0.0,66.0,4.578020921555612e-05,0.0,0.000150373541547526,0.19998823737537672
Mansa,1124,59039.0,23174.0,0.025705587474534757,0.0974623697095559,0.05279934017912678,0.2387073148378109
Marigaon,10487,33936.0,42276.0,0.24002563691716072,0.056022002040405305,0.09632108852216983,0.2991548378785925
Mathura,11746,119417.0,107835.0,0.2688442786183533,0.19713517850244816,0.2456898614057192,0.33725381056717674
Mau,7579,87861.0,86093.0,0.17346121271774212,0.14504211224870495,0.1961531714007751,0.28817069570642384
Mauganj,438,1061.0,3964.0,0.01000297571359901,0.001751512970440536,0.009031526040824137,0.202895490265451
Mayiladuthurai,502,4309.0,3483.0,0.011467942408496806,0.007113354749885268,0.007935621897121712,0.2058453944839285
Mayurbhanj,8154,156985.0,70092.0,0.1866230228672145,0.2591529346509025,0.15969670112347262,0.34637104278255226
Medak,8950,149111.0,66242.0,0.20484354613500583,0.2461544302878028,0.15092491119986692,0.35021420832915007
Medchal Malkajgiri,704,0.0,0.0,0.016091743539267973,0.0,0.0,0.2064366974157072
Medchal-malkajgiri,4070,30130.0,83681.0,0.09313983564904892,0.049739006408457444,0.19065770197331097,0.21901999642834036
Medchal?malkajgiri,2,856.0,350.0,2.2890104607778056e-05,0.0014130962325137595,0.0007974354476005166,0.20041490744532853
Medchal−malkajgiri,535,4613.0,1616.0,0.012223315860553481,0.007615202010030342,0.003681873380921243,0.2071990324720493
Medinipur,29,75.0,172.0,0.0006409229290177856,0.000123811001680528,0.00039188256282082535,0.20022751705971517
Medinipur West,645,0.0,0.0,0.014741227367409068,0.0,0.0,0.20589649094696363
Meerut,24027,173652.0,163429.0,0.5499576533064756,0.2866670408510273,0.37235450790258523,0.46017897608248415
Meluri,17,865.0,96.0,0.0003662416737244489,0.001427953552715423,0.000218725151341856,0.2006739330603076
Mewat,7558,68325.0,65299.0,0.1729805205209788,0.11279182253096101,0.14877639226533182,0.28455365876770955
Mirzapur,7645,108192.0,85649.0,0.17497195962185547,0.17860479858426245,0.19514156757581902,0.3024023897672834
Moga,1535,61344.0,23714.0,0.03511342046833154,0.10126749449453745,0.054029669155424724,0.24374643215406266
Mohalla-Manpur-Ambagarh Chowki,14,67.0,179.0,0.0002975713599011147,0.00011060449483460501,0.0004078312717728357,0.20008170408753972
Mohla-Manpur-Ambagarh Chouki,259,4595.0,19217.0,0.005905646988806738,0.007585487369627015,0.04378376284725465,0.1966397011739226
Mokokchung,490,8545.0,2660.0,0.011193261153203468,0.01410620012480149,0.006060509401763926,0.20890768263084922
Mon,2223,14044.0,4601.0,0.05086181243848284,0.0231840227680178,0.010482858555457077,0.22752176237150887
Monghyr,49,99.0,274.0,0.0010987250211733468,0.00016343052221829695,0.0006242780361215473,0.20038000661013236
Moradabad,21545,160474.0,160299.0,0.49314441366997047,0.26491262244908065,0.3652231566140435,0.43017818312481176
Morbi,8004,31879.0,19495.0,0.1831895071760478,0.05262627896764736,0.044417154431348776,0.2854428835712083
Morena,22381,145559.0,108952.0,0.5122805411220729,0.240290741248213,0.2482348196770614,0.4513815490127021
Muktsar,334,8879.0,3432.0,0.007622404834390093,0.014657571785618774,0.007819424160471352,0.2073481058159093
Mulugu,937,5387.0,11343.0,0.02142513791288026,0.008892931547373391,0.025843743663236173,0.20695847905145426
Mumbai,14552,404359.0,130368.0,0.33307391214777854,0.6675212377138215,0.29702875552224045,0.540832308840192
Mumbai City,2929,47571.0,50549.0,0.06702222629157414,0.0785308421459253,0.11517018411645291,0.23518719055170922
Mumbai Suburban,18216,174190.0,188072.0,0.4169432554306773,0.28755517843641565,0.4285007985746411,0.396099213831909
Mumbai( Sub Urban ),419,4927.0,3468.0,0.009568063726051228,0.00813355740373282,0.007901446092224549,0.2055003592334687
Mungeli,2957,82567.0,69843.0,0.06766314922059194,0.1363027063434154,0.15912938276217967,0.249760465673167
Munger,6087,50471.0,54786.0,0.13930917664293727,0.08331820087757238,0.12482370980640545,0.2640862090469228
Murshidabad,35911,219079.0,365795.0,0.82198365646531,0.3616585391622452,0.8334225701572314,0.5067723642195758
Muzaffarnagar,11949,169851.0,132572.0,0.2734909698537322,0.2803922992858581,0.3020503204551306,0.36114324356481003
Muzaffarpur,28855,208544.0,201930.0,0.660471078352828,0.3442672204595204,0.46007468552563524,0.5098803824198124
Mysore,3073,54518.0,20775.0,0.07031840135509419,0.08999904252825366,0.047333489782573526,0.2546602795968244
Mysuru,4361,54589.0,36530.0,0.09980085608991232,0.09011625027651124,0.0832294768595625,0.2593209471746569
N. T. R,933,13559.0,37259.0,0.021333577494449148,0.022383378290483723,0.08489042097756472,0.20050869811846023
NADIA,3,3.0,18.0,4.578020921555612e-05,4.95244006722112e-06,4.1010965876598e-05,0.2000120908665378
NUAPADA,39,295.0,328.0,0.0008698239750955661,0.0004869899399434101,0.0007473109337513414,0.20039326337926533
Nabarangapur,6232,90586.0,41314.0,0.1426282418110651,0.14954057864309744,0.094129280234765,0.298041672134712
Nabarangpur,442,0.0,0.0,0.010094536132030122,0.0,0.0,0.20403781445281205
Nadia,17710,127791.0,188251.0,0.4053608624991416,0.21095908954341805,0.4289086298464139,0.3607462548477411
Nagaon,12873,117879.0,94931.0,0.29464142651131914,0.19459622756131947,0.2162895556461847,0.3524371504998185
Nagapattinam,4047,80677.0,37161.0,0.09261336324307001,0.1331826691010661,0.08466713905223658,0.2733849851272071
Nagarkurnool,1361,12454.0,19792.0,0.031130542266578156,0.02055922953239061,0.04509383536831264,0.21165714164592497
Nagaur,17267,205368.0,101867.0,0.3952205461578959,0.33902423724168895,0.23209244783063382,0.4472794237937072
Nagpur,11828,350923.0,155099.0,0.2707212671961911,0.579308375236479,0.353375544249693,0.4693367481231295
Nainital,3951,69361.0,48005.0,0.09041591320072333,0.11450206516750804,0.10937396760589373,0.2600923978261138
Najafgarh,30,845.0,185.0,0.0006638130336255636,0.0013949372856006154,0.0004215015937317017,0.20073919980894414
Nalanda,14575,117402.0,149767.0,0.3336003845537574,0.1938087895906313,0.3412271848022474,0.342718232697306
Nalbari,3881,20251.0,20382.0,0.08881360587817885,0.0334306212670983,0.0464380836942678,0.23961007411925733
Nalgonda,7828,170642.0,104915.0,0.17916084876507887,0.28169809265024875,0.23903697138573773,0.3365361822889835
Namakkal,4872,120991.0,44622.0,0.1114976995444869,0.1997335587243835,0.10166618440808645,0.3041592664259309
Namakkal   *,1,0.0,0.0,0.0,0.0,0.0,0.2
Namchi,24,5.0,282.0,0.0005264724059788953,8.254066778701866e-06,0.000642505132066702,0.20008538956268973
Namsai,150,6003.0,2112.0,0.0034106255865589304,0.009909832574509461,0.004811953329520832,0.20436579259852322
Nanded,11947,342540.0,232173.0,0.2734451896445167,0.5654696068753075,0.5289799433592993,0.4297699299360698
Nandurbar,10516,199747.0,40304.0,0.24068944995078628,0.32974501536907236,0.09182810937168921,0.40980816425360567
Nandurbar *,140,1645.0,574.0,0.0031817245404811498,0.002715587970192914,0.0013077941340648473,0.20209736617745666
Nandyal,905,10640.0,26994.0,0.020692654565431363,0.01756465410507757,0.061502778492938136,0.20300236776961597
Narayanpet,1310,6287.0,16247.0,0.029963146931581475,0.010378663567539727,0.03701695347761599,0.2087333335041253
Narayanpur,762,22173.0,16360.0,0.0174193696065191,0.03660348453683129,0.03727441120784129,0.2141542594157719
Narmada,1280,39198.0,14515.0,0.029276443793348133,0.06470858191831115,0.03307078720549,0.23097985284356573
Narmadapuram,737,6850.0,5758.0,0.01684711699132465,0.011308071486821556,0.01311895230652507,0.20863828492995348
Narsimhapur,1189,10348.0,4177.0,0.02719344427404033,0.017082616605201384,0.009516822470363881,0.21580705985762394
Narsinghpur,5174,63117.0,25776.0,0.11841051113603589,0.10419438657426514,0.058727703135288335,0.27729641845706277
Nashik,22368,576606.0,239759.0,0.5119829697621718,0.9518688858000337,0.5462637870892922,0.6762879848070238
Navsari,2757,45552.0,28873.0,0.06308512829903633,0.07519784998068549,0.06578386765305634,0.2421564177812775
Nawada,15413,86245.0,84735.0,0.3527822922150754,0.1423743978658285,0.19305912186408508,0.3594508516595446
Nawanshahr,192,4189.0,2876.0,0.004372009980085609,0.006915257147196424,0.006552640992283103,0.20320437865245622
Nayagarh,2466,62023.0,23084.0,0.05642410785817291,0.10238839676308517,0.052594285349743794,0.2530061447785545
Neemuch,4964,57011.0,36474.0,0.11360358916840249,0.09411452022411441,0.08310188718794642,0.2664668663194175
Nellore,5367,158477.0,66338.0,0.12282830132533705,0.26161594817766715,0.15114363635120878,0.32354897253095993
New Delhi,1637,4563.0,3995.0,0.0374482111383249,0.0075326613422433235,0.009102156037611612,0.21617191778470496
Nicobar,75,1811.0,785.0,0.0016938677409755762,0.002989622987245816,0.0017885337896183017,0.2015156895333649
Nicobars,1,2.0,4.0,0.0,3.3016267114807466e-06,9.113547972577333e-06,0.19999949794109007
Nirmal,1401,13324.0,32674.0,0.03204614645088928,0.021995437151884734,0.07444401661399795,0.20672783011831006
Niuland,31,285.0,362.0,0.0006867031382333416,0.0004704818063860064,0.0008247760915182486,0.2002979187595441
Niwari,142,2295.0,1710.0,0.003227504749696706,0.0037886166514241567,0.00389604175827681,0.20202724020879298
Nizamabad,7101,128175.0,71067.0,0.1625197427152242,0.21159300187202235,0.16191812844178835,0.317261472146541
Noklak,354,747.0,438.0,0.008080206926545654,0.001233157576738059,0.000997933502997218,0.20352575910071405
North,44,307.0,435.0,0.0009842744981344565,0.0005067997002122946,0.000991098342017785,0.20039821001093516
North 24 Parganas,28606,223910.0,283417.0,0.6547714423054913,0.369633618483827,0.6457336064359875,0.48061530302852984
North And Middle Andaman,132,6383.0,1935.0,0.0029986037036189256,0.010537141649690803,0.004408678831734285,0.20453256237497705
North Cachar Hills,1058,4024.0,3536.0,0.024194840570421407,0.006642872943499262,0.008056376407758362,0.21072381012401661
North Delhi,4459,60830.0,85594.0,0.10204408634147458,0.1004189764296869,0.19501625629119607,0.24198197385022538
North Dinajpur,342,1195.0,4828.0,0.0078055256712523165,0.0019727219601097462,0.011000052402900841,0.2017112885719647
North East,1738,46620.0,11240.0,0.039760111703710486,0.0769609186446162,0.025609069802942308,0.2415665981787422
North East   *,2,0.0,0.0,2.2890104607778056e-05,0.0,0.0,0.20000915604184313
North East Delhi,12113,143096.0,140048.0,0.2772449470094078,0.23622478795302446,0.3190835416158776,0.34157118566179745
North Garo Hills,3069,1243.0,3801.0,0.07022684093666308,0.002051961001185284,0.00866014896094161,0.22717949098295104
North Goa,1354,37771.0,18233.0,0.03097031153432371,0.06235287125966964,0.04154183004600063,0.22902090710839723
North Sikkim,62,918.0,432.0,0.0013962963810744615,0.0015154466605696627,0.000984263181038352,0.20096784458045
North Tripura,1488,47498.0,14549.0,0.03403758555176597,0.07841033277095626,0.03314825236325691,0.23834951685643752
North Twenty Four Parganas,1627,14653.0,19145.0,0.03721931009224712,0.02418936810166369,0.043619718983748265,0.2158395274808147
North West Delhi,16043,325293.0,310726.0,0.3672030581179756,0.5369980289288533,0.7079540768317661,0.4200896194523783
Nuapada,2083,46658.0,17448.0,0.04765719779339391,0.07702364955213434,0.039753296256382326,0.24192167968693484
Nuh,1506,0.0,0.0,0.03444960743470597,0.0,0.0,0.2137798429738824
Osmanabad,4026,155055.0,106642.0,0.09213267104630668,0.2559668648743236,0.242971745722898,0.2906454652236725
Pakaur,297,2484.0,3661.0,0.006775470963902305,0.004100620375659087,0.008341174781901405,0.20268220157944428
Pakke Kessang,4,74.0,87.0,6.867031382333417e-05,0.00012216018832478763,0.000198219668403557,0.20003668826717855
Pakur,6924,37287.0,45198.0,0.1584681941996475,0.061553877595491295,0.10297853531613758,0.26741312165482806
Palakkad,6724,159847.0,48560.0,0.15389017327809187,0.26387756247503147,0.11063847238708883,0.34497939982383163
Palamau,286,2634.0,3582.0,0.006523679813216746,0.004348242379020143,0.008161182209443002,0.20271653243500617
Palamu,8606,113041.0,112093.0,0.1969693501499302,0.18660959254624754,0.25539123322252777,0.30235333043396556
Palghar,10699,157952.0,118793.0,0.24487833909400966,0.26074927116590346,0.2706564260765948,0.3481197588886463
Pali,9114,155910.0,65227.0,0.20859752329068143,0.25737831029348157,0.14861234840182544,0.3566678637533001
Palnadu,860,10053.0,25093.0,0.01966259985808135,0.016595626665257972,0.05717156481897076,0.20306897764554158
Palwal,4703,58697.0,68033.0,0.10762927186577242,0.0968977915418927,0.15500550230458843,0.25080972490214837
Panch Mahals,1402,327.0,406.0,0.03206903655549705,0.000539815967327102,0.0009250251192165994,0.21285853598528637
Panchkula,1384,37369.0,34039.0,0.03165701467255705,0.061689244290662006,0.07755401485963996,0.22182770061335963
Panchmahals,6279,104768.0,31493.0,0.14370407672763066,0.17295241365420744,0.0717532415750945,0.3123119478377163
Pandhurna,98,377.0,793.0,0.0022203401469544715,0.0006223566351141207,0.0018067608855634563,0.20077572653571477
Panipat,6088,79773.0,68478.0,0.13933206674754503,0.1316903338274768,0.15601938451653766,0.27720508332670124
Panna,9339,98039.0,41952.0,0.2137477968274315,0.16184409058343047,0.09558289113639107,0.3311201767370666
Papum Pare,447,9259.0,4819.0,0.010208986655069013,0.015284880860800116,0.010979546919962542,0.20800163762235516
Parbhani,6272,184026.0,114577.0,0.1435438459953762,0.3037925786034779,0.2610507465134983,0.326724420536842
Parvathipuram Manyam,508,10630.0,9148.0,0.011605283036143475,0.017548145971520168,0.020842684213284363,0.20749283476040858
Paschim Bardhaman,1276,10105.0,16182.0,0.029184883374917023,0.016681468959756474,0.0368688583230616,0.21097276926925707
Paschim Medinipur,18085,148750.0,210181.0,0.4139446517270584,0.24555848666638053,0.4788736566060691,0.36802652403616176
Pashchim Champaran,16359,353.0,1092.0,0.37443633117403347,0.0005827371145763517,0.002487998596513612,0.34951002759614125
Pashchimi Singhbhum,599,14111.0,8915.0,0.013688282555451277,0.02329462726285241,0.020311820043881733,0.21073079991854513
Patan,8967,73949.0,28787.0,0.20523267791333807,0.12207599684364487,0.06558792637164593,0.31780588462846404
Pathanamthitta,1951,59370.0,20413.0,0.04463570398516721,0.09800878893030596,0.046508713691055276,0.24775605442797824
Pathankot,1115,26596.0,14263.0,0.025499576533064755,0.04390503200927097,0.032496633683217625,0.2212625166802908
Patiala,5150,119311.0,87943.0,0.1178611486254492,0.19696019228673967,0.2003681873380921,0.2858548988972571
Patna,24644,209014.0,238610.0,0.5640808478494747,0.3450431027367184,0.5436459204341694,0.45492039614764335
Pauri Garhwal,1856,43759.0,20668.0,0.0424611440474283,0.07223794163384299,0.04708970237430708,0.23646169379764712
Peddapalli,588,6427.0,9581.0,0.01343649140476572,0.01060977743734338,0.021829225781315856,0.2052526623805805
Perambalur,2130,57037.0,15256.0,0.04873303270995948,0.09415744137136367,0.034759071967409946,0.2502043752390473
Peren,1454,4584.0,1777.0,0.033259321995101516,0.007567328422713871,0.00404869368681748,0.21552092142976265
Phek,1043,8758.0,1442.0,0.023851489001304734,0.014457823369574189,0.003285434044114129,0.21466663813952877
Pherzawl,11,2.0,166.0,0.00022890104607778056,3.3016267114807466e-06,0.00037821224086195934,0.2000172386209433
Pilibhit,13635,135630.0,135133.0,0.31208368622244603,0.22389981543906684,0.3078852695445732,0.3528163467556905
Pithoragarh,1220,30183.0,14266.0,0.02790303751688145,0.049826499516311684,0.03250346884419706,0.22459112104443785
Pondicherry,1087,24771.0,6162.0,0.02485865360404697,0.04089229763504479,0.014039420651755383,0.22349249636528565
Porbandar,2519,30985.0,14334.0,0.057637283402385144,0.05115045182761547,0.03265839915973087,0.23698341426005406
Prakasam,7623,212299.0,118022.0,0.17446837732048437,0.3504660246103255,0.2688997897048805,0.3561938028313478
Pratapgarh,14102,188247.0,150677.0,0.3227733650742784,0.31076066177805806,0.3433005169660087,0.38475350734773284
Prayagraj,2865,20223.0,28021.0,0.06555725959667635,0.03338439849313757,0.06384268193489737,0.2268081268489461
Puducherry,1330,28654.0,19181.0,0.030420949023737036,0.047302405895384654,0.043701740915501455,0.2223489937845484
Pudukkottai,7045,130306.0,50915.0,0.16123789685718865,0.21511088513310508,0.11600407375594374,0.32733869804492877
Pulwama,1875,32832.0,21175.0,0.04289605603497608,0.054199504095667934,0.04824484457983126,0.22918925513629135
Punch,2629,46375.0,23234.0,0.06015519490924073,0.07655646937245981,0.052936043398715445,0.24409745703293712
Pune,31763,605762.0,426214.0,0.7270355025522467,1.0,0.971080433896019,0.6965981142416948
Purba Bardhaman,3041,12845.0,23946.0,0.0695859180076453,0.021204697554485095,0.05455825493783421,0.22540459523728534
Purba Champaran,127,264.0,898.0,0.0028841531805800353,0.0004358147259154585,0.0020459915198436113,0.20091878885862946
Purba Medinipur,14322,131356.0,101077.0,0.32780918808798953,0.21684423915663248,0.23029252210604978,0.37180286647663885
Purbi Champaran,14871,0.0,0.0,0.3403758555176597,0.0,0.0,0.33615034220706386
Purbi Singhbhum,986,20559.0,4726.0,0.022546753038661386,0.03393907178066633,0.01076765692960012,0.22044079854181106
Puri,3731,74923.0,32083.0,0.08538009018701215,0.12368388905213598,0.07309748990104965,0.2690060937154493
Purnea,257,4954.0,2706.0,0.0058598667795911824,0.00817812936433781,0.006165315203448566,0.2043821354168819
Purnia,20100,228551.0,140107.0,0.4600682125117312,0.37729504326781804,0.3192179664484731,0.4711017090221251
Purulia,783,3875.0,7057.0,0.01790006180328244,0.006396901753493946,0.01607857701061956,0.20650307002058665
Puruliya,13219,92096.0,151312.0,0.3025614027056104,0.15203330681026542,0.3447472927066554,0.31288842526501925
Rae Bareli,9729,128738.0,105909.0,0.22267493762446494,0.21252240979130418,0.2413016880569232,0.325818601354923
Raebareli,3,9.0,14.0,4.578020921555612e-05,1.485732020166336e-05,3.189741790402067e-05,0.20001787552818612
Raichur,9779,110877.0,47382.0,0.22381944285485386,0.18303723244442538,0.1079545325091648,0.3411517636178788
Raigad,3433,14025.0,41591.0,0.0785588390138943,0.023152657314258734,0.09476039343186597,0.22173251984488804
Raigarh,10186,331289.0,165757.0,0.23313571543021952,0.5468963058098725,0.37765859282262526,0.43648108993151175
Raigarh(MH),88,500.0,830.0,0.001991439100876691,0.0008254066778701866,0.0018910612043097966,0.2007485260706368
Raipur,7041,192374.0,130924.0,0.16114633643875753,0.3175735684971986,0.2982955386904287,0.3318288542362967
Raisen,7567,116648.0,42109.0,0.17318653146244878,0.19256407632040307,0.09594059789431474,0.32711212353427777
Rajanna Sircilla,888,8085.0,10874.0,0.020303522787099137,0.013346825981160918,0.024775180163451482,0.20850510347461373
Rajauri,2,12.0,15.0,2.2890104607778056e-05,1.980976026888448e-05,3.4175804897165e-05,0.20001024478497123
Rajgarh,8171,165229.0,41362.0,0.18701215464554674,0.27276223995562615,0.09423864281043591,0.365062029278382
Rajkot,17070,168711.0,135181.0,0.39071119555016365,0.2785103720603141,0.30799463212024414,0.40608970062014227
Rajnandgaon,4185,154498.0,145443.0,0.09577219767894339,0.2550473618351762,0.33137543944389125,0.2740527359168696
Rajouri,2674,55736.0,15508.0,0.06118524961659075,0.09200973319554545,0.03533322548968232,0.254211348026918
Rajsamand,4512,61962.0,46629.0,0.10325726188568682,0.10228769714838501,0.10623890710332712,0.2609702021929633
Ramanagar,2949,40922.0,34150.0,0.06748002838372971,0.06755458414360756,0.07780691581587898,0.23845246184775915
Ramanagara,204,0.0,0.0,0.004646691235378945,0.0,0.0,0.2018586764941516
Ramanathapuram,4005,100419.0,37346.0,0.09165197884954333,0.16577302637009256,0.08508864064596827,0.28595227395866074
Ramban,1920,29877.0,7438.0,0.04392611074232609,0.049321350629455134,0.01694664245500755,0.233909656057711
Ramgarh,2979,37237.0,34861.0,0.06816673152196305,0.06147133692770428,0.0794268489680046,0.23596985758626604
Rampur,20110,124942.0,153244.0,0.46029711355780895,0.20625592229291373,0.34914913637741024,0.39679138706480704
Ranchi,14265,177774.0,102226.0,0.32650445212534623,0.29347169350338914,0.23291038876117262,0.40140838049925964
Ranga Reddy,284,0.0,0.0,0.00647789960400119,0.0,0.0,0.20259115984160048
Rangareddi,1883,54587.0,21667.0,0.0430791768718383,0.09011294864979975,0.04936581098045827,0.2434036880125636
Rangareddy,300,2786.0,5422.0,0.006844141277725638,0.00459916600909268,0.012353414276828576,0.2021066400593616
Ranipet,111,637.0,1352.0,0.0025179115068555864,0.0010515681076066177,0.0030803792147311385,0.20081171600283865
Ratlam,7982,134947.0,78620.0,0.1826859248746767,0.22277230991709615,0.1791267854010075,0.3263579368365077
Ratnagiri,2603,139189.0,51312.0,0.0595600521894385,0.22977506017214683,0.11690859339222204,0.29235232626618973
Rayagada,3226,60299.0,31901.0,0.07382058736008423,0.09954239453778876,0.07268282346829738,0.25480862806548976
Reasi,1715,23240.0,8251.0,0.03923363929773159,0.03836490238740627,0.018798971080433893,0.22727962245796837
Rewa,10838,194959.0,81788.0,0.24806006363449082,0.3218409210217874,0.18634471539528874,0.3906914507834536
Rewari,2485,49732.0,43349.0,0.05685901984572069,0.08209824980768024,0.0987657977658137,0.23582974830819764
Ri Bhoi,9308,4524.0,8163.0,0.21303820358459039,0.0074682796213694485,0.018598473025037192,0.28448289867737653
Rohtak,3413,75970.0,26170.0,0.07810103692173873,0.12541229063559617,0.0596253876105872,0.2694802535008165
Rohtas,7939,111710.0,114792.0,0.18170165037654223,0.1844123599697571,0.2615405997170243,0.2941374841951149
Rudraprayag,956,24178.0,7703.0,0.021860049900428044,0.039913365315090744,0.0175504150081908,0.22119928308456938
